,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_EMPLOYED,CNT_FAM_MEMBERS
3319,1.0,1.0,1.0,0.0,0.10526315789473684,0.0,0.25,0.25,0.2,0.9937124300421475,0.0
3320,1.0,1.0,1.0,0.0,0.10526315789473684,0.0,0.25,0.25,0.2,0.9937124300421475,0.0
3321,1.0,1.0,1.0,0.0,0.10526315789473684,0.0,0.25,0.25,0.2,0.9937124300421475,0.0
3345,0.0,0.0,1.0,0.0,0.3157894736842105,0.0,0.25,0.25,0.2,0.6148690665376909,0.0
3346,0.0,0.0,1.0,0.0,0.3157894736842105,0.0,0.25,0.25,0.2,0.6148690665376909,0.0
3379,1.0,1.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.25,0.2,0.9534305258066745,1.0
3380,1.0,1.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.25,0.2,0.9534305258066745,1.0
3381,1.0,1.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.25,0.2,0.9534305258066745,1.0
3382,1.0,1.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.25,0.2,0.9534305258066745,1.0
3415,0.0,0.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.25,1.0,0.9747115318178677,1.0
3416,0.0,0.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.25,1.0,0.9747115318178677,1.0
3417,0.0,0.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.25,1.0,0.9747115318178677,1.0
3418,0.0,0.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.25,1.0,0.9747115318178677,1.0
3419,0.0,0.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.25,1.0,0.9747115318178677,1.0
3420,0.0,0.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.25,1.0,0.9747115318178677,1.0
3421,0.0,0.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.25,1.0,0.9747115318178677,1.0
3447,0.0,0.0,1.0,0.0,0.15789473684210525,1.0,0.25,0.25,0.2,0.9494921578110965,0.0
3448,0.0,0.0,1.0,0.0,0.15789473684210525,1.0,0.25,0.25,0.2,0.9494921578110965,0.0
3495,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3496,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3497,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3498,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3499,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3500,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3501,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3502,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3503,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3504,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3505,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3506,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3507,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3508,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3509,0.0,1.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.7496718026670351,1.0
3532,0.0,0.0,1.0,0.0,0.10526315789473684,0.0,1.0,0.0,0.2,0.8482691909072065,0.0
3533,0.0,0.0,1.0,0.0,0.10526315789473684,0.0,1.0,0.0,0.2,0.8482691909072065,0.0
3534,0.0,0.0,1.0,0.0,0.10526315789473684,0.0,1.0,0.0,0.2,0.8482691909072065,0.0
3535,0.0,0.0,1.0,0.0,0.10526315789473684,0.0,1.0,0.0,0.2,0.8482691909072065,0.0
3536,0.0,0.0,1.0,0.0,0.10526315789473684,0.0,1.0,0.0,0.2,0.8482691909072065,0.0
3537,0.0,0.0,1.0,0.0,0.10526315789473684,0.0,1.0,0.0,0.2,0.8482691909072065,0.0
3538,0.0,0.0,1.0,0.0,0.10526315789473684,0.0,1.0,0.0,0.2,0.8482691909072065,0.0
3539,0.0,0.0,1.0,0.0,0.10526315789473684,0.0,1.0,0.0,0.2,0.8482691909072065,0.0
3540,0.0,0.0,1.0,0.0,0.10526315789473684,0.0,1.0,0.0,0.2,0.8482691909072065,0.0
3566,1.0,1.0,1.0,0.5,0.3157894736842105,1.0,0.25,0.25,0.2,0.9201271332826643,1.0
3567,1.0,1.0,1.0,0.5,0.3157894736842105,1.0,0.25,0.25,0.2,0.9201271332826643,1.0
3568,1.0,1.0,1.0,0.5,0.3157894736842105,1.0,0.25,0.25,0.2,0.9201271332826643,1.0
3569,1.0,0.0,0.0,0.0,0.10526315789473684,1.0,0.75,0.25,0.2,0.9828646445104677,0.0
3671,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.9649001589166033,0.0
3672,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.9649001589166033,0.0
3673,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.9649001589166033,0.0
3676,0.0,0.0,1.0,0.5,0.18421052631578946,0.0,1.0,0.0,0.0,0.9711877288744559,1.0
3677,0.0,0.0,1.0,0.5,0.18421052631578946,0.0,1.0,0.0,0.0,0.9711877288744559,1.0
3709,1.0,1.0,1.0,0.0,0.15789473684210525,1.0,1.0,0.25,0.2,0.6957092517100808,0.0
3715,1.0,1.0,1.0,0.0,0.02631578947368421,1.0,1.0,0.25,0.2,0.882816278587715,0.0
3716,1.0,1.0,1.0,0.0,0.02631578947368421,1.0,1.0,0.25,0.2,0.882816278587715,0.0
3717,1.0,1.0,1.0,0.0,0.02631578947368421,1.0,1.0,0.25,0.2,0.882816278587715,0.0
3718,1.0,1.0,1.0,0.0,0.02631578947368421,1.0,1.0,0.25,0.2,0.882816278587715,0.0
3719,1.0,1.0,1.0,0.0,0.02631578947368421,1.0,1.0,0.25,0.2,0.882816278587715,0.0
3740,0.0,0.0,1.0,0.0,0.15789473684210525,1.0,0.25,0.25,0.2,0.887031023284737,0.0
3741,0.0,0.0,1.0,0.0,0.15789473684210525,1.0,0.25,0.25,0.2,0.887031023284737,0.0
3754,1.0,0.0,1.0,0.0,0.3157894736842105,1.0,0.25,0.25,0.2,0.8954605126787811,0.0
3755,1.0,0.0,1.0,0.0,0.3157894736842105,1.0,0.25,0.25,0.2,0.8954605126787811,0.0
3756,1.0,0.0,1.0,0.0,0.3157894736842105,1.0,0.25,0.25,0.2,0.8954605126787811,0.0
3767,0.0,0.0,1.0,0.0,0.08421052631578947,0.5,1.0,0.25,0.2,0.8575969045809438,0.0
3768,0.0,0.0,1.0,0.0,0.08421052631578947,0.5,1.0,0.25,0.2,0.8575969045809438,0.0
3770,0.0,0.0,1.0,0.0,0.34210526315789475,1.0,1.0,0.0,0.2,0.6745664340496096,0.0
3771,0.0,0.0,1.0,0.0,0.34210526315789475,1.0,1.0,0.0,0.2,0.6745664340496096,0.0
3772,0.0,0.0,1.0,0.0,0.34210526315789475,1.0,1.0,0.0,0.2,0.6745664340496096,0.0
3773,0.0,0.0,1.0,0.0,0.34210526315789475,1.0,1.0,0.0,0.2,0.6745664340496096,0.0
3785,0.0,1.0,1.0,0.0,0.3157894736842105,0.0,0.25,0.25,0.2,0.887031023284737,0.0
3794,1.0,1.0,1.0,0.5,0.15789473684210525,0.0,1.0,0.25,0.2,0.8660263939749879,1.0
3795,1.0,1.0,1.0,0.5,0.15789473684210525,0.0,1.0,0.25,0.2,0.8660263939749879,1.0
3796,1.0,1.0,1.0,0.5,0.15789473684210525,0.0,1.0,0.25,0.2,0.8660263939749879,1.0
3797,1.0,1.0,1.0,0.5,0.15789473684210525,0.0,1.0,0.25,0.2,0.8660263939749879,1.0
3798,1.0,1.0,1.0,0.5,0.15789473684210525,0.0,1.0,0.25,0.2,0.8660263939749879,1.0
3800,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,1.0,0.25,0.2,0.983762868790161,0.0
3801,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,1.0,0.25,0.2,0.983762868790161,0.0
3802,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,1.0,0.25,0.2,0.983762868790161,0.0
3803,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,1.0,0.25,0.2,0.983762868790161,0.0
3804,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,1.0,0.25,0.2,0.983762868790161,0.0
3805,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,1.0,0.25,0.2,0.983762868790161,0.0
3806,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,1.0,0.25,0.2,0.983762868790161,0.0
3824,1.0,1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.8,0.6221239549505977,1.0
3825,1.0,1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.8,0.6221239549505977,1.0
3826,1.0,1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.8,0.6221239549505977,1.0
3827,1.0,1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.8,0.6221239549505977,1.0
3828,1.0,1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.8,0.6221239549505977,1.0
3829,1.0,1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.8,0.6221239549505977,1.0
3830,1.0,1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.8,0.6221239549505977,1.0
3831,1.0,1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.8,0.6221239549505977,1.0
3832,1.0,1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.8,0.6221239549505977,1.0
3833,1.0,1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.8,0.6221239549505977,1.0
3851,0.0,0.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.9080356525944863,0.0
3852,0.0,0.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.9080356525944863,0.0
3853,0.0,0.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.9080356525944863,0.0
3867,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.2,0.926967456643405,0.0
3868,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.2,0.926967456643405,0.0
3869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.2,0.926967456643405,0.0
3870,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.2,0.926967456643405,0.0
3871,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.2,0.926967456643405,0.0
3872,0.0,0.0,0.0,0.0,0.21052631578947367,0.5,0.25,0.0,0.2,0.8764596144545015,0.0
3873,0.0,0.0,0.0,0.0,0.21052631578947367,0.5,0.25,0.0,0.2,0.8764596144545015,0.0
3875,0.0,1.0,1.0,0.0,0.02631578947368421,0.0,1.0,0.25,0.2,0.7545083949423064,0.0
3876,0.0,1.0,1.0,0.0,0.02631578947368421,0.0,1.0,0.25,0.2,0.7545083949423064,0.0
3877,0.0,1.0,1.0,0.0,0.02631578947368421,0.0,1.0,0.25,0.2,0.7545083949423064,0.0
3878,0.0,1.0,1.0,0.0,0.02631578947368421,0.0,1.0,0.25,0.2,0.7545083949423064,0.0
3879,0.0,1.0,1.0,0.0,0.02631578947368421,0.0,1.0,0.25,0.2,0.7545083949423064,0.0
3880,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3881,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3882,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3883,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3884,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3885,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3886,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3887,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3888,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3889,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3890,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3891,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3892,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3893,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.8702411386720099,0.0
3899,1.0,1.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.25,0.2,0.7019277274925724,1.0
3900,1.0,1.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.25,0.2,0.7019277274925724,1.0
3901,1.0,1.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.25,0.2,0.7019277274925724,1.0
3902,1.0,1.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.25,0.2,0.7019277274925724,1.0
3903,1.0,0.0,1.0,0.5,0.042105263157894736,0.25,1.0,0.25,0.2,1.0,1.0
3904,1.0,0.0,1.0,0.5,0.042105263157894736,0.25,1.0,0.25,0.2,1.0,1.0
3905,1.0,0.0,1.0,0.5,0.042105263157894736,0.25,1.0,0.25,0.2,1.0,1.0
3906,1.0,0.0,1.0,0.5,0.042105263157894736,0.25,1.0,0.25,0.2,1.0,1.0
3907,1.0,0.0,1.0,0.5,0.042105263157894736,0.25,1.0,0.25,0.2,1.0,1.0
3908,1.0,0.0,1.0,0.5,0.042105263157894736,0.25,1.0,0.25,0.2,1.0,1.0
3909,1.0,0.0,1.0,0.5,0.042105263157894736,0.25,1.0,0.25,0.2,1.0,1.0
3910,1.0,0.0,1.0,0.5,0.042105263157894736,0.25,1.0,0.25,0.2,1.0,1.0
3941,0.0,0.0,1.0,0.5,0.13157894736842105,0.0,1.0,0.25,0.2,0.9228218061217439,1.0
3942,0.0,0.0,1.0,0.5,0.13157894736842105,0.0,1.0,0.25,0.2,0.9228218061217439,1.0
3952,1.0,1.0,1.0,0.5,0.13157894736842105,0.0,0.25,0.25,0.2,0.8554549851447523,1.0
3953,1.0,1.0,1.0,0.5,0.13157894736842105,0.0,0.25,0.25,0.2,0.8554549851447523,1.0
3969,0.0,1.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8155185517860845,0.0
3970,0.0,1.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8155185517860845,0.0
3971,0.0,1.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8155185517860845,0.0
3972,0.0,1.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8155185517860845,0.0
3973,0.0,1.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8155185517860845,0.0
3974,0.0,1.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8155185517860845,0.0
3975,0.0,1.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8155185517860845,0.0
3976,0.0,1.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.8155185517860845,0.0
4024,0.0,0.0,1.0,0.0,0.0868421052631579,1.0,1.0,0.25,0.2,0.6957092517100808,0.0
4025,0.0,0.0,1.0,0.0,0.0868421052631579,1.0,1.0,0.25,0.2,0.6957092517100808,0.0
4026,0.0,0.0,1.0,0.0,0.0868421052631579,1.0,1.0,0.25,0.2,0.6957092517100808,0.0
4027,0.0,0.0,1.0,0.0,0.0868421052631579,1.0,1.0,0.25,0.2,0.6957092517100808,0.0
4028,0.0,0.0,1.0,0.0,0.0868421052631579,1.0,1.0,0.25,0.2,0.6957092517100808,0.0
4029,0.0,0.0,1.0,0.0,0.0868421052631579,1.0,1.0,0.25,0.2,0.6957092517100808,0.0
4036,0.0,0.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.9291093760795965,0.0
4037,0.0,0.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.9291093760795965,0.0
4038,0.0,0.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.9291093760795965,0.0
4039,0.0,0.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.9291093760795965,0.0
4050,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.9333241207766185,0.0
4051,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.9333241207766185,0.0
4052,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.9333241207766185,0.0
4053,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.9333241207766185,0.0
4054,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.9333241207766185,0.0
4055,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.9333241207766185,0.0
4056,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.9333241207766185,0.0
4057,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.9333241207766185,0.0
4058,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.9333241207766185,0.0
4059,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.9333241207766185,0.0
4060,1.0,1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.9333241207766185,0.0
4091,0.0,0.0,1.0,0.0,0.15789473684210525,1.0,1.0,0.25,0.2,0.3950114005389346,0.0
4092,0.0,0.0,1.0,0.0,0.15789473684210525,1.0,1.0,0.25,0.2,0.3950114005389346,0.0
4093,0.0,0.0,1.0,0.0,0.15789473684210525,1.0,1.0,0.25,0.2,0.3950114005389346,0.0
4130,1.0,1.0,1.0,0.0,0.3684210526315789,0.25,1.0,0.25,0.2,1.0,0.0
4141,0.0,0.0,1.0,0.5,0.13157894736842105,0.0,1.0,0.25,0.2,0.9502521937400678,1.0
4142,0.0,0.0,1.0,0.5,0.13157894736842105,0.0,1.0,0.25,0.2,0.9502521937400678,1.0
4143,0.0,0.0,1.0,0.5,0.13157894736842105,0.0,1.0,0.25,0.2,0.9502521937400678,1.0
4144,0.0,0.0,1.0,0.5,0.13157894736842105,0.0,1.0,0.25,0.2,0.9502521937400678,1.0
4145,0.0,0.0,1.0,0.5,0.13157894736842105,0.0,1.0,0.25,0.2,0.9502521937400678,1.0
4146,0.0,0.0,0.0,0.5,0.15789473684210525,0.0,0.5,0.25,0.2,0.7755130242520556,1.0
4147,0.0,0.0,0.0,0.5,0.15789473684210525,0.0,0.5,0.25,0.2,0.7755130242520556,1.0
4148,0.0,0.0,0.0,0.5,0.15789473684210525,0.0,0.5,0.25,0.2,0.7755130242520556,1.0
4156,1.0,0.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8471636841014303,0.0
4157,1.0,0.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8471636841014303,0.0
4158,1.0,0.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8471636841014303,0.0
4159,1.0,1.0,0.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.2,0.8471636841014303,1.0
4160,1.0,1.0,0.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.2,0.8471636841014303,1.0
4161,1.0,1.0,0.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.2,0.8471636841014303,1.0
4162,1.0,1.0,0.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.2,0.8471636841014303,1.0
4163,1.0,1.0,0.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.2,0.8471636841014303,1.0
4164,1.0,1.0,0.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.2,0.8471636841014303,1.0
4171,1.0,0.0,1.0,0.5,0.06315789473684211,1.0,1.0,0.25,0.2,0.9291093760795965,1.0
4172,1.0,0.0,1.0,0.5,0.06315789473684211,1.0,1.0,0.25,0.2,0.9291093760795965,1.0
4173,1.0,0.0,1.0,0.5,0.06315789473684211,1.0,1.0,0.25,0.2,0.9291093760795965,1.0
4174,1.0,0.0,1.0,0.5,0.06315789473684211,1.0,1.0,0.25,0.2,0.9291093760795965,1.0
4175,1.0,0.0,1.0,0.5,0.06315789473684211,1.0,1.0,0.25,0.2,0.9291093760795965,1.0
4176,1.0,0.0,1.0,0.5,0.06315789473684211,1.0,1.0,0.25,0.2,0.9291093760795965,1.0
4190,0.0,0.0,1.0,0.0,0.02631578947368421,0.0,1.0,0.0,0.2,0.9249637255579355,0.0
4191,0.0,0.0,1.0,0.0,0.02631578947368421,0.0,1.0,0.0,0.2,0.9249637255579355,0.0
4192,0.0,0.0,1.0,0.0,0.02631578947368421,0.0,1.0,0.0,0.2,0.9249637255579355,0.0
4230,1.0,1.0,0.0,0.0,0.5263157894736842,1.0,1.0,0.25,0.2,0.983762868790161,0.0
4231,1.0,1.0,0.0,0.0,0.5263157894736842,1.0,1.0,0.25,0.2,0.983762868790161,0.0
4232,1.0,1.0,0.0,0.0,0.5263157894736842,1.0,1.0,0.25,0.2,0.983762868790161,0.0
4233,1.0,1.0,0.0,0.0,0.5263157894736842,1.0,1.0,0.25,0.2,0.983762868790161,0.0
4234,1.0,1.0,0.0,0.0,0.5263157894736842,1.0,1.0,0.25,0.2,0.983762868790161,0.0
4235,1.0,1.0,0.0,0.0,0.5263157894736842,1.0,1.0,0.25,0.2,0.983762868790161,0.0
4236,1.0,1.0,0.0,0.0,0.5263157894736842,1.0,1.0,0.25,0.2,0.983762868790161,0.0
4306,0.0,1.0,1.0,0.0,0.21052631578947367,0.0,0.25,0.25,0.2,0.9445173771851033,0.0
4326,0.0,0.0,0.0,0.0,0.2,1.0,1.0,0.25,0.2,0.7152629033372486,0.0
4340,1.0,1.0,1.0,0.0,0.23684210526315788,0.5,0.25,0.25,0.2,0.6836868651972638,0.0
4380,1.0,0.0,0.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.8667173357285981,0.0
4398,1.0,1.0,1.0,0.0,0.20526315789473684,0.0,1.0,0.25,0.2,0.9907413805016237,0.0
4430,0.0,0.0,1.0,0.0,0.08947368421052632,1.0,1.0,0.25,0.2,0.7594140813929385,0.0
4438,1.0,0.0,1.0,0.0,0.11578947368421053,1.0,1.0,0.25,0.2,0.8077109099702895,0.0
4448,1.0,0.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.0,0.2,0.9318731430940371,1.0
4484,0.0,0.0,1.0,0.5,0.04736842105263158,1.0,0.25,0.25,0.2,0.9683548676846542,1.0
4485,0.0,0.0,1.0,0.5,0.04736842105263158,1.0,0.25,0.25,0.2,0.9683548676846542,1.0
4486,0.0,0.0,1.0,0.5,0.04736842105263158,1.0,0.25,0.25,0.2,0.9683548676846542,1.0
4488,0.0,0.0,0.0,0.0,0.05263157894736842,0.25,1.0,0.25,0.2,1.0,0.0
4489,0.0,0.0,0.0,0.0,0.05263157894736842,0.25,1.0,0.25,0.2,1.0,0.0
4490,0.0,0.0,0.0,0.0,0.05263157894736842,0.25,1.0,0.25,0.2,1.0,0.0
4491,0.0,0.0,0.0,0.0,0.05263157894736842,0.25,1.0,0.25,0.2,1.0,0.0
4504,0.0,0.0,1.0,0.5,0.1631578947368421,1.0,1.0,0.25,0.2,0.8820562426587438,1.0
4505,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.0,0.2,0.8022524701167691,0.0
4506,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.0,0.2,0.8022524701167691,0.0
4507,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.0,0.2,0.8022524701167691,0.0
4508,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.0,0.2,0.8022524701167691,0.0
4509,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.0,0.2,0.8022524701167691,0.0
4510,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.0,0.2,0.8022524701167691,0.0
4511,1.0,1.0,0.0,0.0,0.21052631578947367,1.0,1.0,0.0,0.2,0.8022524701167691,0.0
4512,1.0,1.0,1.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.9683548676846542,0.0
4513,1.0,1.0,1.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.9683548676846542,0.0
4514,1.0,1.0,1.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.9683548676846542,0.0
4515,1.0,1.0,1.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.9683548676846542,0.0
4516,1.0,1.0,1.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.9683548676846542,0.0
4517,1.0,1.0,1.0,0.0,0.21052631578947367,1.0,1.0,0.25,0.2,0.9683548676846542,0.0
4521,0.0,0.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.5,0.2,0.8336903199060319,0.0
4522,0.0,0.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.5,0.2,0.8336903199060319,0.0
4523,0.0,0.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.5,0.2,0.8336903199060319,0.0
4524,0.0,0.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.5,0.2,0.8336903199060319,0.0
4525,0.0,0.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.5,0.2,0.8336903199060319,0.0
4526,0.0,0.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.5,0.2,0.8336903199060319,0.0
4527,0.0,0.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.5,0.2,0.8336903199060319,0.0
4528,0.0,0.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.5,0.2,0.8336903199060319,0.0
4531,1.0,1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.8336903199060319,0.0
4532,1.0,1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.8336903199060319,0.0
4533,1.0,1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.8336903199060319,0.0
4534,1.0,1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.8336903199060319,0.0
4535,1.0,1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.8336903199060319,0.0
4539,1.0,1.0,1.0,0.0,0.12105263157894737,1.0,1.0,0.25,0.2,0.6423685483313757,0.0
